"Time","cu"
2022-01-17 23:25:00,
2022-01-17 23:25:30,3928064
2022-01-17 23:26:00,7401472
2022-01-17 23:26:30,8220672
2022-01-17 23:27:00,122265600
2022-01-17 23:27:30,122265600
2022-01-17 23:28:00,122425344
2022-01-17 23:28:30,122425344
2022-01-17 23:29:00,122626048
2022-01-17 23:29:30,122499072
2022-01-17 23:30:00,122617856
2022-01-17 23:30:30,122654720
2022-01-17 23:31:00,122744832

