"Time","cu"
2022-01-17 22:54:00,
2022-01-17 22:54:30,2985984
2022-01-17 22:55:00,8564736
2022-01-17 22:55:30,8421376
2022-01-17 22:56:00,8089600
2022-01-17 22:56:30,122429440
2022-01-17 22:57:00,122429440
2022-01-17 22:57:30,122429440
2022-01-17 22:58:00,122503168
2022-01-17 22:58:30,122503168
2022-01-17 22:59:00,122626048
2022-01-17 22:59:30,122634240
2022-01-17 23:00:00,122634240

