Time,alertmanager-my-kube-prometheus-stack-alertmanager - statefulset,my-kube-prometheus-stack-grafana - deployment,my-kube-prometheus-stack-kube-state-metrics - deployment,my-kube-prometheus-stack-operator - deployment,my-kube-prometheus-stack-prometheus-node-exporter - daemonset,prometheus-my-kube-prometheus-stack-prometheus - statefulset,Total
2022-01-17 22:54:00,0.001288295219088298,0.02214462876469438,0.0020543307281134064,0.0008543256042430329,0.006433537227284789,0.028874215879328688,0.0616493334227526
2022-01-17 22:55:00,0.0010152163352166092,0.019208968606502626,0.0035716849406732384,0.0015611673965155374,0.014550051604672279,0.055625199631742075,0.09553228851532236
2022-01-17 22:56:00,0.0017096063325197208,0.03699785700293347,0.002245509418897139,0.0007223237835276168,0.015612911469052653,0.0671214445873031,0.1244096525942337
2022-01-17 22:57:00,0.001924275236767707,0.01856828974625402,0.003663907935337498,0.00013985898583592903,0.011438194420826825,0.06441215372107664,0.10014668004609861
2022-01-17 22:58:00,0.0014698707157131308,0.0036589986873820854,0.0039406479548702526,0.0015796640111245494,0.013540935043419614,0.06040783325973128,0.08459794967224091
2022-01-17 22:59:00,0.002686622607869677,0.04066281244796122,0.0037740127996734344,0.0018940220774815698,0.01552931341145192,0.05667608183326569,0.1212228651777035
